Unique ID,Q1-Current Job Title,Q2 - Did you switch careers into Data?,Q3 - Current Yearly Salary (in USD),Q4 - What Industry do you work in?,Q5 - Favorite Programming Language,Q6 - How happy are you with salary,Q6 - How happy are you with work/life balance,Q6 - How happy are you with coworkers,Q6 - How happy are you with management,Q6 - How happy are you with upward mobility,Q6 - How happy are you with learning new things,Q7 - How difficult was it for you to break into Data?,"Q8 - If you were to look for a new job today, what would be the most important thing to you?",Q9 - Male/Female?,Q10 - Current Age,Q11 - Which Country do you live in?,Q12 - Highest Level of Education,Q13 - Ethnicity
62a7b0ae0f8c8599d5b51cd0,data-related roles,Yes,20000.0,manufacturing & engineering,Python,6.0,6.0,9.0,9.0,10.0,10.0,Neither easy nor difficult,Remote Work,Male,25,portugal,Bachelors,White/Caucasian
62a7b283f8d5efcc22fdc189,data-related roles,Yes,20000.0,healthcare & medical,R,2.0,3.0,4.0,3.0,3.0,5.0,Neither easy nor difficult,Good Work/Life Balance,Male,26,liberia,Bachelors,Black/African American
62a7b296f8d5efcc22fdc1ef,data-related roles,Yes,137500.0,education & nonprofit,Python,8.0,8.0,7.0,6.0,7.0,9.0,Neither easy nor difficult,Good Culture,Male,35,united states,Bachelors,White/Caucasian
62a7bd0e5d257a28a313855c,data-related roles,Yes,95500.0,retail & consumer goods,Python,6.0,7.0,7.0,6.0,7.0,6.0,Difficult,Remote Work,Male,29,united states,Masters,Black/African American
62a7be5e5d257a28a313876a,data-related roles,Yes,95500.0,technology & it,Python,7.0,6.0,5.0,4.0,3.0,6.0,Neither easy nor difficult,Better Salary,Female,41,united states,Associates,Hispanic/Latino
62a7ce44575fa3a5ae8ece5f,miscellaneous,No,20000.0,education & nonprofit,Python,0.0,6.0,4.0,5.0,2.0,4.0,Very Difficult,Remote Work,Female,22,united states,Bachelors,Hispanic/Latino
62a7e1380f8c8599d5b55fcf,data-related roles,Yes,75500.0,healthcare & medical,None,2.0,6.0,6.0,4.0,3.0,3.0,Difficult,Better Salary,Male,35,united states,Bachelors,Hispanic/Latino
62a7e2d024a26260273e4448,data-related roles,Yes,75500.0,finance & insurance,Python,4.0,3.0,4.0,4.0,4.0,6.0,Very Difficult,Better Salary,Male,30,singapore,Bachelors,Asian/Asian American
62a7ed9c0f8c8599d5b57132,data-related roles,No,187500.0,real estate & construction,Python,4.0,6.0,3.0,2.0,3.0,3.0,Neither easy nor difficult,Good Culture,Male,37,canada,Bachelors,Asian/Asian American
62a7f09a0f8c8599d5b57526,data-related roles,Yes,75500.0,transportation & logistics,Python,6.0,7.0,7.0,5.0,5.0,9.0,Difficult,Better Salary,Female,28,united states,Masters,Black/African American
62a7fb02f8d5efcc22fe2486,data-related roles,No,95500.0,real estate & construction,Python,7.0,5.0,6.0,6.0,4.0,6.0,Neither easy nor difficult,Good Culture,Male,23,united states,High School,White/Caucasian
62a816907dc029e2d6725a33,miscellaneous,No,20000.0,finance & insurance,Python,3.0,4.0,8.0,5.0,5.0,3.0,Neither easy nor difficult,Better Salary,Male,26,united states,High School,Asian/Asian American
62a84764bc6861bf317d7b86,data-related roles,No,75500.0,transportation & logistics,Python,2.0,4.0,4.0,3.0,4.0,4.0,Neither easy nor difficult,Good Work/Life Balance,Male,25,australia,Bachelors,Other
62a84f9af408bae018f41e34,data-related roles,No,20000.0,technology & it,Python,0.0,1.0,2.0,1.0,1.0,1.0,Neither easy nor difficult,Remote Work,Male,23,india,Bachelors,Asian/Asian American
62a85803f8d5efcc22fea92f,miscellaneous,Yes,20000.0,miscellaneous,None,0.0,1.0,0.0,0.0,0.0,0.0,Neither easy nor difficult,Good Culture,Male,53,nigeria,Bachelors,Black/African American
62a8592f7dc029e2d672c0a8,data-related roles,Yes,20000.0,technology & it,Python,4.0,6.0,6.0,3.0,7.0,9.0,Neither easy nor difficult,Better Salary,Female,33,romania,Bachelors,White/Caucasian
62a8643bcec54911e9d14297,miscellaneous,Yes,20000.0,finance & insurance,R,3.0,5.0,5.0,4.0,5.0,6.0,Difficult,Better Salary,Male,39,other (please specify),High School,Black/African American
62a8665c5d257a28a31474f7,data-related roles,Yes,20000.0,healthcare & medical,Excel,6.0,7.0,5.0,7.0,7.0,9.0,Difficult,Better Salary,Female,22,united kingdom,Bachelors,White/Caucasian
62a868c5cf2555431737094b,data-related roles,No,53000.0,finance & insurance,Python,4.0,7.0,7.0,7.0,5.0,5.0,Easy,Better Salary,Male,24,germany,Bachelors,White/Caucasian
62a88e9ff8d5efcc22ff1eb6,data-related roles,No,95500.0,energy & utilities,Python,5.0,1.0,3.0,1.0,4.0,5.0,Difficult,Good Work/Life Balance,Male,31,canada,High School,White/Caucasian
62a89e365d257a28a314fd36,data-related roles,Yes,20000.0,retail & consumer goods,Python,0.0,0.0,0.0,0.0,0.0,0.0,Very Difficult,Better Salary,Male,25,asia,Bachelors,Asian/Asian American
62a8b6ffbae91e4b8b8aa5c2,miscellaneous,No,20000.0,technology & it,R,4.0,7.0,7.0,6.0,6.0,6.0,Neither easy nor difficult,Better Salary,Male,25,india,Bachelors,Asian/Asian American
62a8bf9e575fa3a5ae907617,data-related roles,No,20000.0,technology & it,Python,3.0,4.0,4.0,4.0,2.0,0.0,Neither easy nor difficult,Good Work/Life Balance,Male,23,india,Bachelors,Asian/Asian American
62a8cd29bc6861bf317ea9a2,sales & marketing,Yes,53000.0,technology & it,SQL,6.0,7.0,7.0,7.0,7.0,6.0,Neither easy nor difficult,Other (Please Specify):Remote too,Male,23,india,Bachelors,Asian/Asian American
62a8f477f408bae018f5869d,data-related roles,No,95500.0,healthcare & medical,Python,8.0,9.0,8.0,8.0,8.0,9.0,Difficult,Better Salary,Male,40,united states,High School,White/Caucasian
62a8fcf5cf25554317384604,data-related roles,No,53000.0,education & nonprofit,C/C++,5.0,6.0,6.0,2.0,0.0,4.0,Neither easy nor difficult,Better Salary,Male,29,united states,Bachelors,Hispanic/Latino
62a8fe9abc6861bf317f0c01,data-related roles,Yes,20000.0,technology & it,Python,1.0,7.0,5.0,5.0,4.0,4.0,Difficult,Better Salary,Male,28,india,Bachelors,Asian/Asian American
62a9024d18134ddc75d6e76d,data-related roles,Yes,20000.0,healthcare & medical,R,3.0,6.0,6.0,4.0,6.0,3.0,Very Easy,Better Salary,Female,28,united kingdom,Masters,Black/African American
62a95253bae91e4b8b8b91d9,miscellaneous,Yes,20000.0,technology & it,Python,0.0,3.0,3.0,4.0,5.0,5.0,Difficult,Good Work/Life Balance,Female,26,india,Masters,Asian/Asian American
62a960567dc029e2d6749dd8,data-related roles,No,53000.0,real estate & construction,Python,6.0,8.0,8.0,5.0,5.0,5.0,Neither easy nor difficult,Better Salary,Male,30,netherlands,Masters,White/Caucasian
62a9612bf8d5efcc22007c09,data-related roles,Yes,75500.0,education & nonprofit,SQL,5.0,9.0,7.0,9.0,8.0,9.0,Neither easy nor difficult,Better Salary,Male,27,australia,Bachelors,Asian/Asian American
62a962380f8c8599d5b7e3fb,data-related roles,Yes,20000.0,retail & consumer goods,None,2.0,0.0,5.0,3.0,0.0,3.0,Very Difficult,Remote Work,Male,28,nigeria,Bachelors,Black/African American
62a993537dc029e2d674e9b5,data-related roles,No,75500.0,education & nonprofit,Python,3.0,3.0,5.0,3.0,3.0,4.0,Neither easy nor difficult,Good Work/Life Balance,Female,38,nigeria,Masters,Black/African American
62a9bb81bc6861bf3180079c,data-related roles,No,20000.0,finance & insurance,Python,2.0,6.0,5.0,5.0,6.0,6.0,Easy,Good Culture,Male,22,mexico,Bachelors,White/Caucasian
62a9c880f408bae018f6aa1b,data-related roles,Yes,95500.0,energy & utilities,Python,7.0,8.0,9.0,9.0,9.0,9.0,Difficult,Better Salary,Male,34,united states,Bachelors,Hispanic/Latino
62a9e206f3072dd8926bce70,data-related roles,No,20000.0,technology & it,Python,3.0,8.0,8.0,5.0,7.0,9.0,Easy,Better Salary,Male,26,indonesia,Bachelors,Asian/Asian American
62a9f0172e54c9003e5cdc25,data-related roles,Yes,75500.0,technology & it,Python,5.0,9.0,7.0,7.0,8.0,9.0,Neither easy nor difficult,Better Salary,Female,26,canada,Bachelors,Asian/Asian American
62a9f8a4cf2555431739d694,data-related roles,No,75500.0,education & nonprofit,Python,10.0,10.0,10.0,9.0,9.0,10.0,Difficult,Remote Work,Male,25,greece,Bachelors,White/Caucasian
62aa121dcec54911e9d446cc,data-related roles,Yes,137500.0,technology & it,Python,5.0,3.0,7.0,4.0,5.0,3.0,Easy,Other (Please Specify):Collaboration ,Male,34,united states,Bachelors,Black/African American
62aa1734f3072dd8926c4168,miscellaneous,Yes,53000.0,finance & insurance,DAX,7.0,10.0,10.0,10.0,4.0,5.0,Neither easy nor difficult,Good Work/Life Balance,Female,32,poland,Bachelors,Hispanic/Latino
62aa21e218134ddc75d8be11,miscellaneous,No,20000.0,real estate & construction,R,2.0,2.0,2.0,2.0,2.0,2.0,Difficult,Better Salary,Male,24,united states,Associates,Black/African American
62aa29852e54c9003e5d50b5,data-related roles,Yes,20000.0,technology & it,Python,7.0,3.0,3.0,2.0,5.0,9.0,Difficult,Better Salary,Male,26,argentina,Bachelors,Hispanic/Latino
62aa2f44bc6861bf3180fd06,data-related roles,Yes,53000.0,technology & it,SQL,4.0,7.0,5.0,6.0,4.0,6.0,Difficult,Better Salary,Female,32,sweden,Masters,Black/African American
62aa3454bae91e4b8b8d3249,data-related roles,No,53000.0,technology & it,R,5.0,1.0,7.0,1.0,1.0,2.0,Neither easy nor difficult,Good Work/Life Balance,Male,40,portugal,Masters,White/Caucasian
62aa34e8f3072dd8926c7d56,data-related roles,No,20000.0,entertainment & media,Python,0.0,7.0,1.0,6.0,0.0,0.0,Easy,Better Salary,Male,27,united states,Bachelors,Black/African American
62aa356ff8d5efcc22020832,data-related roles,Yes,75500.0,technology & it,R,4.0,3.0,6.0,7.0,4.0,7.0,Easy,Better Salary,Male,28,united states,Masters,Black/African American
62aa3e6824a26260274264da,data-related roles,Yes,20000.0,retail & consumer goods,Python,1.0,9.0,5.0,5.0,1.0,1.0,Difficult,Better Salary,Male,30,nigeria,Bachelors,Black/African American
62aa4790f8d5efcc2202266e,data-related roles,Yes,20000.0,education & nonprofit,Python,0.0,6.0,5.0,5.0,5.0,6.0,Difficult,Remote Work,Male,37,united states,Bachelors,White/Caucasian
62aa5761bc6861bf318141fc,software development & it,No,53000.0,technology & it,JavaScript,7.0,7.0,5.0,5.0,0.0,0.0,Difficult,Good Culture,Male,32,australia,Bachelors,Asian/Asian American
62aa5c11f408bae018f7dec0,data-related roles,Yes,53000.0,technology & it,Python,9.0,7.0,10.0,10.0,5.0,8.0,Neither easy nor difficult,Better Salary,Male,24,saudi arabia,Bachelors,Middle Eastern/North African
62aa956ef8d5efcc22028e3d,data-related roles,Yes,20000.0,technology & it,Python,6.0,7.0,7.0,7.0,5.0,6.0,Neither easy nor difficult,Better Salary,Male,39,argentina,Associates,White/Caucasian
62aa95970a77c1a77f709268,data-related roles,Yes,137500.0,finance & insurance,Python,6.0,8.0,7.0,4.0,4.0,2.0,Easy,Other (Please Specify):Better Tech Stack,Male,34,australia,Bachelors,Asian/Asian American
62aa98bfcf255543173adbdc,data-related roles,No,53000.0,manufacturing & engineering,Python,5.0,6.0,10.0,7.0,3.0,3.0,Neither easy nor difficult,Remote Work,Male,27,united states,Bachelors,Black/African American
62aaa387f8d5efcc22029fcb,data-related roles,Yes,75500.0,healthcare & medical,SQL,7.0,7.0,4.0,7.0,7.0,7.0,Difficult,Better Salary,Male,54,united states,High School,White/Caucasian
62aaa86bbae91e4b8b8dc832,miscellaneous,No,20000.0,technology & it,Python,0.0,,,,,,Difficult,Remote Work,Female,20,india,Bachelors,Asian/Asian American
62aacd922e54c9003e5e33c2,miscellaneous,Yes,20000.0,finance & insurance,SQL,3.0,3.0,3.0,3.0,3.0,3.0,Neither easy nor difficult,Good Work/Life Balance,Male,25,india,Masters,Asian/Asian American
62aaeecd0f8c8599d5ba6923,miscellaneous,No,20000.0,technology & it,Python,7.0,7.0,2.0,2.0,7.0,9.0,Easy,Good Work/Life Balance,Male,33,india,Bachelors,Asian/Asian American
62aaf8397dc029e2d6773cde,data-related roles,Yes,53000.0,technology & it,Python,4.0,8.0,8.0,8.0,10.0,10.0,Very Easy,Remote Work,Male,30,united kingdom,Masters,White/Caucasian
62aaff342e54c9003e5e79b8,miscellaneous,Yes,20000.0,technology & it,Python,0.0,4.0,2.0,0.0,1.0,3.0,Neither easy nor difficult,Better Salary,Male,31,niger,High School,Black/African American
62ab0bdc575fa3a5ae9413e5,miscellaneous,Yes,20000.0,manufacturing & engineering,Python,5.0,6.0,5.0,6.0,2.0,1.0,Difficult,Remote Work,Male,22,france,Masters,Middle Eastern/North African
62ab1cb0cec54911e9d5d187,data-related roles,Yes,75500.0,technology & it,R,8.0,10.0,10.0,10.0,8.0,9.0,Neither easy nor difficult,Remote Work,Female,38,united states,Bachelors,Black/African American
62ab3e62bae91e4b8b8ebe14,data-related roles,No,20000.0,transportation & logistics,Python,6.0,9.0,7.0,7.0,5.0,8.0,Neither easy nor difficult,Good Work/Life Balance,Male,22,malaysia,Bachelors,Asian/Asian American
62ab6ab318134ddc75dabb09,data-related roles,Yes,20000.0,real estate & construction,Python,2.0,3.0,4.0,5.0,3.0,6.0,Very Easy,Better Salary,Male,33,india,Bachelors,Asian/Asian American
62ab83a7d8c00e9f54263d2e,data-related roles,Yes,53000.0,technology & it,Python,3.0,6.0,6.0,6.0,5.0,5.0,Neither easy nor difficult,Better Salary,Male,27,canada,Bachelors,White/Caucasian
62ab8bf65d257a28a319e9cb,data-related roles,No,20000.0,technology & it,R,0.0,6.0,3.0,0.0,0.0,10.0,Neither easy nor difficult,Remote Work,Male,19,algeria,Bachelors,White/Caucasian
62abec6cf3072dd8926f2ad0,miscellaneous,No,20000.0,technology & it,Python,1.0,6.0,2.0,5.0,1.0,0.0,Neither easy nor difficult,Better Salary,Male,24,india,Bachelors,Asian/Asian American
62abee280f8c8599d5bc246d,management & leadership,No,187500.0,finance & insurance,None,8.0,10.0,9.0,10.0,8.0,10.0,Very Easy,Good Culture,Female,58,united states,Masters,White/Caucasian
62acc1f0cf255543173e59f7,data-related roles,No,20000.0,technology & it,Python,2.0,2.0,5.0,6.0,6.0,3.0,Neither easy nor difficult,Good Work/Life Balance,Male,22,nigeria,Bachelors,Black/African American
62ace61d575fa3a5ae972d57,data-related roles,No,95500.0,technology & it,Python,4.0,4.0,4.0,4.0,3.0,4.0,Neither easy nor difficult,Better Salary,Male,26,ireland,Masters,Asian/Asian American
62acf0890f8c8599d5bdce87,data-related roles,No,53000.0,technology & it,Other,4.0,5.0,4.0,5.0,5.0,3.0,Easy,Good Culture,Female,31,united kingdom,Bachelors,White/Caucasian
62ad591424a2626027471080,data-related roles,No,53000.0,food & beverage,Python,2.0,2.0,4.0,5.0,1.0,1.0,Neither easy nor difficult,Better Salary,Male,23,united states,High School,Hispanic/Latino
62ade22318134ddc75de385f,data-related roles,No,95500.0,healthcare & medical,Python,7.0,10.0,10.0,10.0,7.0,8.0,Neither easy nor difficult,Remote Work,Female,31,united states,Masters,Asian/Asian American
62adf26f18134ddc75de4bb4,miscellaneous,No,75500.0,real estate & construction,Other,5.0,5.0,7.0,7.0,9.0,10.0,Difficult,Better Salary,Female,24,united states,Bachelors,Asian/Asian American
62ae680024a2626027483ebc,business intelligence & analytics,Yes,53000.0,finance & insurance,Python,8.0,10.0,10.0,10.0,10.0,10.0,Neither easy nor difficult,Better Salary,Male,29,mexico,Bachelors,Hispanic/Latino
62aee103f8f756164595adb8,miscellaneous,Yes,20000.0,education & nonprofit,Python,7.0,8.0,9.0,8.0,9.0,10.0,Difficult,Good Work/Life Balance,Male,26,indonesia,Bachelors,Asian/Asian American
62af07be7dc029e2d67cc3c8,miscellaneous,Yes,20000.0,education & nonprofit,Python,3.0,9.0,9.0,9.0,9.0,9.0,Neither easy nor difficult,Better Salary,Male,20,india,High School,Asian/Asian American
62af10295d257a28a31e6ff8,data-related roles,Yes,20000.0,education & nonprofit,Python,0.0,2.0,3.0,2.0,4.0,2.0,Neither easy nor difficult,Better Salary,Male,23,india,Bachelors,Asian/Asian American
62af387018134ddc75df894e,data-related roles,No,115500.0,technology & it,Python,8.0,8.0,9.0,8.0,7.0,7.0,Neither easy nor difficult,Good Work/Life Balance,Male,33,united states,Masters,White/Caucasian
62af49025d257a28a31eb2f1,miscellaneous,Yes,20000.0,technology & it,Python,2.0,3.0,3.0,5.0,5.0,9.0,Easy,Remote Work,Male,26,nigeria,Bachelors,Black/African American
62af53ce0f8c8599d5c04934,data-related roles,Yes,20000.0,consulting & professional services,R,3.0,9.0,8.0,8.0,6.0,6.0,Difficult,Better Salary,Male,27,india,Bachelors,Asian/Asian American
62af6371f8d5efcc2208e923,miscellaneous,No,20000.0,food & beverage,SQL,0.0,8.0,8.0,8.0,8.0,8.0,Neither easy nor difficult,Better Salary,Male,22,uzbekistan,Bachelors,Asian/Asian American
62af9ed7f3072dd892739279,data-related roles,Yes,20000.0,technology & it,Python,3.0,9.0,9.0,6.0,9.0,4.0,Easy,Better Salary,Male,23,spain,Masters,White/Caucasian
62b152960f8c8599d5c31550,software development & it,Yes,20000.0,food & beverage,Python,3.0,6.0,7.0,5.0,4.0,4.0,Neither easy nor difficult,Better Salary,Male,28,mexico,Bachelors,Hispanic/Latino
62b16a5c5d257a28a321a74c,data-related roles,No,53000.0,finance & insurance,SQL,7.0,5.0,4.0,6.0,4.0,5.0,Easy,Good Work/Life Balance,Female,39,portugal,Masters,White/Caucasian
62b21d40bae91e4b8b985154,management & leadership,No,115500.0,transportation & logistics,Python,3.0,2.0,5.0,3.0,3.0,4.0,Neither easy nor difficult,Better Salary,Male,37,united states,Masters,White/Caucasian
62b27004bc6861bf318c9038,data-related roles,Yes,53000.0,education & nonprofit,SQL,4.0,7.0,7.0,7.0,7.0,7.0,Difficult,Better Salary,Female,29,united states,Masters,White/Caucasian
62b2ea87f8d5efcc220e3e21,data-related roles,Yes,115500.0,finance & insurance,Python,5.0,6.0,6.0,5.0,4.0,3.0,Easy,Good Work/Life Balance,Male,42,united states,Masters,White/Caucasian
62b35284cec54911e9e1818c,miscellaneous,No,20000.0,technology & it,R,0.0,0.0,0.0,0.0,0.0,0.0,Neither easy nor difficult,Good Culture,Female,25,canada,Bachelors,Asian/Asian American
62b4404df31287f32e14d1c1,data-related roles,Yes,20000.0,technology & it,Python,5.0,5.0,5.0,5.0,4.0,5.0,Easy,Better Salary,Male,66,morocco,High School,Black/African American
62b525563f28f20328aeee5c,data-related roles,Yes,137500.0,retail & consumer goods,R,8.0,5.0,6.0,6.0,5.0,7.0,Easy,Better Salary,Male,26,united states,Bachelors,White/Caucasian
62b5a3e29bc428d5345f6e89,data-related roles,No,20000.0,manufacturing & engineering,R,4.0,6.0,7.0,7.0,4.0,6.0,Difficult,Better Salary,Male,21,united states,Bachelors,White/Caucasian
62b71083f31287f32e189026,miscellaneous,Yes,20000.0,technology & it,Python,1.0,2.0,1.0,2.0,1.0,2.0,Difficult,Better Salary,Male,26,oman,Bachelors,Asian/Asian American
62b795033b026e423f287ecd,data-related roles,No,20000.0,technology & it,Python,6.0,6.0,6.0,6.0,4.0,3.0,Easy,Other (Please Specify):Career Advancedment,Male,24,costa rica,Bachelors,Hispanic/Latino
62b89039377223ff07b80fb5,data-related roles,No,53000.0,manufacturing & engineering,Python,8.0,7.0,6.0,7.0,6.0,8.0,Easy,Remote Work,Male,22,united states,Bachelors,Asian/Asian American
